Rating,Review Text
5.0,Sürekli kalabalık olan bir işletme..kendinizi Erzurum’da hissedebilirsiniz..eti çok lezzetli manda yoğurdunda ayrıca güzel
4.0,Sadece et... leziz ötesi... az pişmiş şiddetle tavsiye edilir etin tadına varmak için... hızlı ve samimi hizmet... lezzetine göre çok ucuz...
5.0,"200’den fazla sayıda kebap çeşidi olan ülkemdeki en iyi 5 kebapçıdan biri. Cağ Kebabı konusunda da en iyi kebapçı. Şiş başına 9₺ ödeniyor. Ama en az 5 şiş yemek normal kabul ediliyor. 

Doyamayacaksınız :)"
3.0,Tarihi hocapasa sokaga her uğradığımda merak etmişimdir çağ kebabini. Etler yumuşacık sisler dolu dolu sulu lezetli tek kelimeyle muhteşem ama istememize rağmen masaya yoğurt salata kondu bizde yedik ücrete tabiymis keşke baştan ücretli olduğunu belirtselermis daha iyi olurdu...
5.0,"Burası tek kelimeyle efsane. 
Oturduğumda 7-8 şişten aşağı kalkmazdım.
Kutu ayran saçmalığını bırakıp, kendi açık ayranlarını yapmalarını öneririm."
5.0,Çok yerde yedim ama burası bambaşka çalışanlar çok iyi ve hızlı etler çok iyi fiyat iyi ortam çok kalabalık
4.0,Arkadaşlarla gitmiştik ve çok beğendik. Ama dikkat edin yedikçe yiyebilirsiniz ve sonrasında pişman olabilirsiniz çok yedik diye.
4.0,"Hocapaşa'daki en iyi lokantalardan. Cağ kebabı gerçekten şahane. Pişmemiş 1 lokma bile yoktu. Çömlek yoğurt da oldukça lezzetliydi. Servis hızlı, fiyatlar normal. Bir şiş 10 TL, yoğurt 6 TL. Tavsiye edilir.."
5.0,Ben gitmekten bilmadim onlar yapmaktan bikmadi:)Sirkecide isim yoksa bile sirf cag kebap yemek icin basima isler cikariyorum bu mekan icin.Baska da birsey soylemiyorum ☺️
5.0,"Isyerim sirkeciye uzak olmasina karsin sadece cag yemek icin sehzadeye geliyorum. Tat muhtesem, ortam guZel herkese tavsiye ederim."
5.0,"sıra beklemeye razı olun yolunuz düşerse uğrayın derim.
servis... kalabalık müşteriye yetişmeye çalışan iyi niyetli personel.
patron... iyi bir adam.. açın halinden anlıyor..."
5.0,Çağ kebabı n en iyi ve en doğru adresi herkeze tavsiye ederim  ben ce bu et başka bir yerde bulunamaz bir et seçkin insanların elinden seçkin yöresel tatlar  istanbulda bulamaz bir nimet bu kebap  başarılarının devamını nı dilerim şehzade ailesi
5.0,Küçük bir işletme olmasına rağmen oturmak icin sıra beklediğiniz ve oturunca da kalkmak istemediğini bir mekan. Çağ kebabının kralını yapıyorlar. Hizmet çok hızlı daha bak.... demeden yanınızdalar.
5.0,Yedigim en guzel kebab çesitlerinden biri mutlaka herkesin tatmasi gerekir...sunum hersey guzel ama fiyatlar pahali normal bir butceye gore degil...
4.0,"Eşimle birlikte gittiğimiz bu yeri çok beğendik. Daha önce kızımla beraber gittikleri yere eşim beni de getirdi. Ortam çok sıcak ve samimi servis çok hızlı , servisi yapan arkadaşlar güleryüzlü ve yardımseverdi. Siparişimizi verdik ve sofra anında donandı. Salata , acılı sos , yoğurt ve de Cağ kebaplarımız gelmeye başladı. Lavaşla yapılan serviste yedikçe insanın daha fazla yemesi geliyor. 7.şişte ancak doyduk.Et lezzet olarak harikaydı. Bu lezzeti Erzurumda da yemiştik.Tatlı'ya yer kalmamıştı.Hesap 88 TL geldi.Bu yenilen ete bu fiyat normaldir.Bütün herşey için çok teşekkür ediyorum. Bu harika tadı bozmadan devam etmelerini diliyorum. Sirkeci'ye gittiğinizde uğramadan geçmeyin diyorum. Afiyet olsun."
3.0,"Sirkeci'de,Hocapaşa vergi dairesine yakın olan bu salaş lokanta da güzel çağ kebabı yersiniz.Fakat fiyatları son derece pahalı,bu yüzden bir daha gitmeyeceğim."
2.0,Bir sürü yemek yorumcusunun abarttığı bir mekan. Doğru dürüst terbiye edilmemiş kuvvetle muhtemel dişi koyun eti gırç gırç. Servisi mekanı ve ürünleriyle mütenasip olmayan bir fiyat politikası. Benim için bir hayal kırıklığı.
5.0,Salaş bir lokantada gerçek cağ kebebı. Meşhur gurmeler çoktan keşfetmiş. Bir porsiyonda 2 şiş var. Durmakta zorlanabilirsiniz. Tek problem tuvalet yok. Lavabo var. Yolun az ilerisindeki camii tuvaleti (paralı) kullanılıyor. Dışarıda oturun. Bayramın ilk günü kapalı.
5.0,Günün hangi saatinde gitmiş olursam olayım her daim taze ve lezzetli..Mekan çok küçük..Güzel bir manzara ve konfor sunmayan bir mekan fakat lezzetli bir cağ kebap yemek için en doğru adreslerden biri..
5.0,İstanbul'da en iyi cağ kebabını yiyebileceğiniz yer. Et sevenler için şahane bir lezzet. Giderseniz benim tavsiyem  kurutulmamış olarak da yemeniz.
5.0,"Tek kelimeyle muhteşem, 2010 senesinden beri düzenli giderim. Hiç pişman etmedi. İstanbu'da çap kebap yenilecek tek yer! Seçeneğiniz yok çağ kebap yiyeceksiniz, yanına ya salata ya ezme ya manda yoğurdu bu kadar. Kebaplar teker teker sıcak sıcak servis edilir. Hafta sonu ya da öğle saatleri giderseniz yer bulamayabilirsiniz. Ayrıca tatlısı da bir harika! :) İki kişi ortalama fiyat 80 tl"
5.0,Anadolu'nun bazı özel lezzetleri bizzat özgün yerlerinde tadılmalı. Şehzade Erzurum Cağ Kebap ile tanışana kadar cağ kebap hakkında da böyle düşünüyordum. Ancak bu restoran gerçekten iyi cag kebap yapıyor. Mekanları bakımsız. Hizmet anlamında biraz eksiklik var ancak lezzete diyecek bir şey yok.
5.0,Bir çok yerde cağ kebabını yedim ve bana gereksiz ve lezzetsiz olarak hep gelmişti fakat burada yedikten sonra ki ben biraz daha pişkin servis ettirdim anammanammmmm çok açta değildim ama nedense çok beğendim bir de üstüne kadayıf dolması yiyince olay bende bitti 6 yada 7 şiş çorba salata yoğurt tatlı dahil 108 lira ödedim ama helali hoş olsun
5.0,Kesinlikle istanbul'daki en lezzetli Cağ Kebap.. İstanbul'u ziyaret ettiğinizde muhakkak buraya uğramalısınız. Tadını çıkarın
1.0,iş yerim sirkecide bugün gittim buraya 15 dakika beklemenin ardından 2 şiş geldi ve beyaz et gibiydi..çağ degil resmen yağ ve o 2 şişe 29 tl para aldılar yani 2 şiş yağa 29tl verdim neymiş kusura bakmayacakmışım çağın sonuna denk gelmişim sonuna geldiysem hiç verme ! ve çok görünsün diye ince ince kesmişler..agzının tadını ve kesesini düşünmeyen herkes gitsin !!! resmen dolandırıcılık hilekarlık böyle esnaflık olmaz insanlar size güvenip yemek yemeye geliyorlar yazık çok yazık ..
5.0,Yolunuz sirkeci bölgesine düşerse mutlaka uğrayın pişman olmazsınız..Fiyat ve ürün kalitesi çok dengeli..Ortam biraz kalabalık ancak unutmayın Sirkecidesiniz..Cağ kebabınızın nasıl pişeceğini söylerseniz ona göre pişiriyorlar..Yani çok pişmiş yada az veya orta seviyede...Çalışanların güler yüzü ve ilgisi çok iyi...Teşekkürler Şehzade CAĞ
5.0,İlk defa çağ kebabı yedim çekinmeme rağmen gayet lezzetliydi şiddetle tavsiye edilir ellerinize sağlık 👏🏻
3.0,"3 arkadaş gittik, biraz sokakta ayakta bekleyip yerimize oturduk. Öğle vakti doluydu. 1.ler hemen geldi, tam pişmemişti, çok yağlıydı. 2.ler geldi daha iyiydi ama etrafın gürültüsüne bağrışarak konuşan garsonların seside karışınca biz kalkmayı tercih ettik. 
Bence cağ kebabı fast food olucak bir yemek değil adamlar o kadar yoğunlar ki yetiştirmek için kaliteden taviz veriyorlar. Daha kalın, daha az yağlı ve daha iyi pişse süper olurdu. 
Çoban salata ve ezmeyi gösterip onlardan almayınca masaya ikram domates getirmekte ayrı bir ayıptı bence."
5.0,Cağ kebabımı bir çok kez yedim ama İstanbul Sirkeci hocapaşa mahallesinde olan şehzade çağ kebabı İstanbul da tek Eti harika servis iyi ayranı güzel herşey için teşekkür ederim
2.0,"Cag kebap ince kesilmez, işi ticarete dökmüşler. Daha fazla çıksın diye yaprak döner gibi ince kesmek müşteriye küfür etmektir. Madem ince kesiliyor o zaman fiyati 5-6 TL olmalı. Lokasyondan ötürü nasıl olsa iş yapariz mantıgıyla bu kdr ince kesmeleri esnafliğa yakışmıyor, kusura bakmayin."
3.0,"Uzun zamandır Hocapaşa Sokak'da ki Restoran yorumlarını izliyordum..
Sağlı sollu sokak sonundaki Hocapaşa Camiine kadar bir çok Çeşit de ve Damak tadına hitap eden yiyecek hizmeti sunan Restoranlar mevcut...
Sirkeci Şehzade Cağ Kebap, 
Ankara Caddesi tarafından girişte hemen sokağın başında Sağ taraf da...İki katlı bir Restoran. Dışarıda da masaları var.
Gece hafta içi saat 20-20:30 civarı bile olsa yoğun bir sirkülasyon var..Sipariş verdikden sonra bir süre bekleyebiliyorsunuz, buna hazırlıklı olun.!!
Menüyü görsellere koydum.. Fiyatlara bakarsınız.!!
Etiniz Orta pişkinlik de servis ediliyor..bu belkide yoğunlukdan dolayı, İyi pişmiş istiyorsanız..Özellikle belirtin!! 
Personel hızlı..ancak Servis Kebabın pişme süresine bağlı. Erzurum Koç Cağ Kebap'da da yemiştim..ancak lezzetini mukayese edemeyeceğim..Cağ Kebapda, pişme esnasında etin suyu ve yağı doğrudan aşağıya aktığından Lezzeti Et Dönere göre farklılaşıyor..Keza Ocağın altında çok fazla Etin yağı süzülmüş durumdaydı..Buna rağmen Et fazla yağlı geldi bana..Ayrıca porsiyonlarda çok ufak..yaklaşık 100gr gelir gelmez..çünkü Tartılmadan-Standart hale getirmeden servis ediliyor!!
1 Porsiyon Cağ (porsiyonda 2 Şiş var)+1 Teneke kutu Cola+Masaya Salata olarak koydukları Tabak= 27TL."
5.0,"Ben ve ailem kebabı özellikle cağ kebabı çok severiz,bu hafta kuşadasından arkadaşlar geldi ve buraya getirdim  o my god  çok beğendiler yine gelince yine yiyeceklerini söylediler yani sonuç süper"
4.0,Sirkeci de ufak tefek  bir yerde en iyi nerde çağ kebap yiyebiliriz diye arastirirken herkesin önerdiği bir yer olduğunu gördük gidip tatmak istedim.Şahsen yediğim en iyi çağ kebap diyebilirim hele yaninda el yapimi yogurt sunuyorlar mutlaka isteyin yaninda sahane bir lezzet cunku.Yer küçük bir yer ama kapısında kuyruk oluşuyor randevulu bir yer değil bilginiz olsun mutlaka denemelisiniz.
5.0,Küçük ve şirin bir mekan. Tarihi dokunun içinde bir çarşı içinde yer alıyor. Yediğim en iyi cağ kebaptı diyebilirim. Erzurumda bile bundan iyisi yapılmıyordur... Fiyatları makul...
5.0,İstanbul'da ki en iyi cağ kebap restoranı diyebilirim. Lezzet harika. Servis çok hızlı. Hocapaşa semtinde güzel bir alternatif...
5.0,Memnun kaldık lezzet gayet iyi....yoğurt acılı ve salata da zengin bir masa oluşturuyor...tavsiye olunur...
4.0,"Çağ kebap seven biri olarak burayı beğendim .

Hizmet kalıte iyi 
Garsonlar Güler yüzlü
Yanında getirdikleri garnitür ler vs iyi
Fiyat çok rahatsız edici değildi."
5.0,"Bugüne kadar yediğim en iyi cağ kebap. Müthiş bir lezzet. Buraya yazarak anlatılacak bir lezzet değil. Mutlaka ama mutlaka gidip yenmeli. Şef garson Kemal abiye kendinizi bırakmanız yeterli. NewYork Times'a haber olmuş bir restaurant. 
Kesinlikle tavsiyemdir.👍👍"
4.0,Özellikle hafta sonlari cok yogun oluyor. Buyuzden fazla ilgi alaka olmuyor ve masa icin cok bekliyorsunuz. Ama yediginiz sey beklediginize degiyor gercekten cag kebabinda harikalar...
5.0,"fiyatlar biraz pahalı olsada, kalitesi tartışılmaz. personel güleryüzlü. çağ kebap yanında muhakkak yoğurdunu deneyin."
5.0,Kesinlikle sıra beklemeye değer. Salaş bir mekan fakat lezzet konusunda çok başarılı eminonune her gittiğimde mutlaka uğruyorum.
4.0,Muhtesem bir lezzet. Ama 2 sis toplamda en fazla 80 90 gram ete 18 tl cok abarti bir fiyat. Ayrica sogan domates haric mezelerde ucretli. Mesela ezme 5 tl. Masada duran su dan bile para aliniuor. Turk kebab kulturune hic uymuyor tam kapitalizm buraya gelmis maalesef. Ama ustanin ellerine saglik
3.0,Çağ kebabı  yenilecek en güzel kebapçılardan biri.porsiyonları küçük.şişlerdeki et oranı bir porsiyonun yarısı olmalı ama ne yazıkki öyle değildi.
5.0,Öneriyle gelmiştim. Beklentimin çok çok üstündeydi. Daha evvel Erzurum'da cağ kebabı ve kadayıf dolmasını tadıp çok beğenmiştim. Yine gitmeliyim diyordum ama artık gerek kalmadı. Kebap da dolma da harika. Ellerine sağlık ustaların.
3.0,"Yoğun bir saatte gittim, muhtemelen bu nedenle etler tam pişmeden servis edildi. Ayrıca eminönü bölgesi için şiş başına ücret yüksek geldi. 3 şiş 1 ayran 1 tek kişilik salata 36 TL bana yüksek geldi. iyi pişmiş olmasını başından söylemek ve ücreti sormak gerekli."
5.0,"Bir arkadaşımızın davetlisi olarak geldik, yediğimiz en güzel cağ kebabıydı, üstelik etle beraber verilen kuyruk yağını ayırıpda ustanın bunun farketmesi ve kırmızı etle porsiyonumu tamamlaması gerçekten büyük jestti:))
Kesinlikle tavsiye ederim:)"
5.0,"Mükemmel... ne yazsam ne desem az kalacak. Tarihi Hocapaşa Lokantalarının sokağının hemen girişindeki bu kebapçı dehşet bir Eti size yediriyor.Ben Vedat Milor sayesinde keşfettim. Gerçek bir çağ kebabı yemek isterseniz gidin kendiniz karar verin.Ezmesi ve manda yoğurdu da mutlaka  denemeli. En son karşısında yine cag kebabı yapan bir dükkan vardı,bugün geldiğimde kapandığını gördüm. Zaten boştu.Ustanın karşısına aynı işi yapan dükkan açmak talihsizlikti zaten.
Damak çatlatan lezzet ustası iyi ki varsın."
5.0,"taa Anadolu yakasının en ucundan Sirkeci'ye sadece cag kebap yemeye gelip,dönüyorsak gayet lezzetli oldugu içindir:)) her seferinde aynı tat ve hizmet alıyoruz. mekan görüntü olarak cok temiz gözükmüyor ama kebap o kadar lezzetli ki; rahatlıkla gözardi edilebilir"
1.0,"Bu kadar pis bir yer olamaz,tabağından çatalına kadar.Duvarda hamam böceği geziyordu,iğrenç.....Hiç zahmet edip gitmeyin deriz"
4.0,"Eminönü ve civarındaki en iyi çağ kebapçıdır. Çalışanları oldukça hızlı. Masa sayısı az olduğu için kalabalık saatlerde masanızı tanımadığınız kişilerle paylaşabilirsiniz. Ancak yine de buna değer. Erzurum'a gittiğinizde dahi bu kalitede çağ kebap bulma ihtimaliniz oldukça düşük (Erzurum'da son iki kez, iki farklı mekanda yediğim çağ kebaplar tam bir hayal kırıklığıydı). Eminönü'ne gittiğinizde uğramanızı tavsiye ederim."
4.0,"İstanbul'da yiyebileceğiniz, ortalamanın üzerinde bi cağ kebabı. Ancak beklentinizi çok çok da yüksek tutmayın"
3.0,Öğlen gittik çağ kebap Yen'i piştiği için ilk porsiyon çok beğenmedik ama sonrakiler iyiydi yanındaki salata ve garnitürler daha iyi olmalı .
5.0,"Bir Erzurumlu olarak takdir edilesi lezzet! Çok güzel gerçekten biraz pahalı ama lezzete değer sanırım :) kapıdaki kuyrukta lezzeti destekler nitelikte, garson hızır gibi herşeye yetişiyor komiler de keza çol aktif. Servis esnasında her ne kadar başınız dönse de new york times'a bile konu olmuş bir restoran 👌 sevindirici:) sadece kadayıf dolmasını beğenmedim asla Erzurumlu ananemin yaptığından güzel değildi. Geliştirilebilir tabiki."
5.0,Hızlı ve sıcak bir sunum var.Et çok kaliteli gerek kuzu eti manda yoğurdu da gayet iyi.Yedikce doyamıyorsunuz.En az 4 sis yenir.Mutlaka aç gelin ve bu zevkin doruklarına varin😊
4.0,"Gelicen,soğanı kekiği koyup 2-3 tek yicen,üstüne de dolama tatlısı gömücen sonra Cağaloğlu yokuşunu nasıl çıkacan düşünmeye başlayacan kara kara:)))
Bağımlılık yapar.Kadıköylüler olarak ağlamıştık çarşıdam taşındıklarında doğrusu"
3.0,On bilgi olarak cok etcil biri olmadigimi soyleyeyim. Et donerden lezzetli daha yagli. Acikcasi porsiyonlar cok kucuk ve fiyati 18 tlydi. Degmez bence. Gurultulu bir caddede. Yiyip kalkmalik bir yer.
4.0,"Bir blokta ismini okmuştum. O civarda önerilen resturanlar bu tarihi sokakta zaten. Hızlı servis, garsonlar çok iyiler. Çay istemeden, çay ister misiniz diye sordular :) bence önemli bir detay bu :) ayrıca kebap da baya güzeldi."
5.0,"Erzurumlu yakın bir arkadaşım tavsiyesi ile birlikte Sirkeci'ye çağ kebabı yemeye geldim.daha önce başka mekanlarda da yedigim bu kebabın aslının Nasıl olması gerektiğini burada gördüm.biraz sıra bekledik ama yedigimiz çağ kebabı herşeyi unutturdu.basit ,doğal ve salaş bir mekan.fiyatıda normal."
5.0,"Biraz bekleyerek yer bulup oturduğumuz,salaş bir yer.Servis çok hızlı kebap oldukça lezzetli ve yanında ki lavaş incecik ve lezzetli ... 
İkram edilen çayda tavsiye edilir ."
5.0,Eti çok lezzetli servis edilen soğan salata ve acılı ezme güzeldi. Fiyat tabelası ve menü olmaması hayal kırıklığı herkes fiyatı görüp yemek ister ancak göremedik. Umarım fiyatların yazdığı bir menü hazırlanır. Hesap öderken detayın yazmadığı pusula aşırı amatörce. Cevizli kadayıf dolması güzeldi ancak daha çıtır olabilir.
5.0,"Mekan biraz salas olmakla beraber garsonlar cok isbilir ve saygili.
Etin kalitesi ise mukemmel, tek sorun kendinize hakim olup durabilmek.
Yaninda ikram edilen yogurt da cok lezzetli.
Mutlaka denenmeli."
5.0,"Bu lezzette cağ kebabı Erzurum Oltu da yemişimdir! Çok iyi çok lezzetli! Mutlaka gelin. Eti tam kıvamında, servis güleryüzlü. Erzurumlu ustanın eli bol. Şişler yarım yamalak gelmiyor, dolu dolu yiyorsunuz"
5.0,Güzel bir cağ kebabı yemek isterseniz uğrayın pişman olmazsınız. Lezzeti tadı pişirilmesi yerinde güzel yapıyor ustalar tavsiye ederim.
4.0,"Guzel bulmasi kolay bir yerde.otururken ikramliklar geliyor ama ucretli bunlar,sormadan birakiyorlar.bir porsiyonda 2siscag kebabi var sicak sicak yemek icin birer birer geliyor.eti lezzetli kurutmuyorlar,yumusak sulu.kadayof dolmasi hafif ama biraz kalin ve serbeti fazla limonluydu."
4.0,Lezzet olarak iyi.. Tatmin edecek durumda servisleri de bu yoğunluğa göre çok çabalıyorlar fazla bekletmemeye çalışıyorlar.. Yalnız hijyen konusunda biraz sıkıntı var masayı temiz silmedikleri gibi sildikleri bez de malesef temiz değildi.. Bunuda düzeltirse İstanbul un göbeğinde nefis bir tat diye değerlendirmek doğru olacaktır..
